SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
543744,REXSEAL     ,M ,Q,176.05,180.00,170.05,180.00,180.00,176.05,9,9000,1581200.00,,INE0MFT01014,19-Jun-24,,
543745,SVS         ,M ,Q,9.02,9.50,8.55,9.38,9.50,9.02,43,288000,2646780.00,,INE0MID01012,19-Jun-24,,
543746,LOGICA      ,M ,Q,215.95,217.25,210.10,213.50,214.00,212.45,14,12000,2565240.00,,INE0BSU01018,19-Jun-24,,
543747,KAMOPAINTS  ,B ,Q,39.80,39.80,35.90,36.90,36.75,39.85,1087,176443,6589893.00,,INE0BTI01037,19-Jun-24,,
543748,AARTIPHARM  ,A ,Q,644.00,653.00,618.40,640.60,644.40,642.75,2036,25536,16210163.00,,INE0LRU01027,19-Jun-24,,
543754,TRANSVOY    ,M ,Q,108.65,109.80,102.45,109.80,109.80,107.65,10,16000,1688880.00,,INE0MPU01011,19-Jun-24,,
543765,EARTH       ,M ,Q,43.50,43.66,43.50,43.66,43.66,44.61,2,6000,261480.00,,INE0O4V01010,19-Jun-24,,
543766,ASHIKA      ,X ,Q,63.00,71.01,63.00,70.00,69.11,65.50,125,27100,1855077.00,,INE094B01013,19-Jun-24,,
543767,BTML        ,T ,Q,14.45,14.54,13.68,14.28,14.30,14.40,278,188950,2644513.00,,INE0EEJ01023,19-Jun-24,,
543768,NSLNISP     ,A ,Q,59.75,60.10,58.27,58.41,58.41,59.55,5529,788753,46425058.00,,INE0NNS01018,19-Jun-24,,
543769,INDONG      ,M ,Q,24.90,26.00,24.90,25.95,25.95,24.90,13,68000,1734120.00,,INE0KN201016,19-Jun-24,,
543774,HDFCBSE500  ,B ,Q,36.47,36.47,35.30,35.57,35.57,35.41,42,4515,160784.00,,INF179KC1EZ4,19-Jun-24,,
543775,HDFCSML250  ,B ,Q,172.30,172.30,168.70,170.32,170.33,170.80,459,27686,4715415.00,,INF179KC1FB2,19-Jun-24,,
543776,HDFCMID150  ,B ,Q,20.80,21.25,20.53,20.72,20.79,20.94,921,87938,1823048.00,,INF179KC1HT0,19-Jun-24,,
543781,GOLDETF     ,E ,Q,71.00,71.45,70.80,71.01,71.18,70.80,92,2402,170929.00,,INF769K01JP9,19-Jun-24,,
543782,SEALMATIC   ,M ,Q,640.00,657.00,614.00,616.35,616.35,641.20,68,12600,7889070.00,,INE0O4601016,19-Jun-24,,
543787,ROBU        ,M ,Q,786.00,823.00,776.35,807.00,811.95,791.85,21,6300,5034405.00,,INE0OLH01013,19-Jun-24,,
543798,PATRON      ,M ,Q,8.26,8.70,8.26,8.57,8.57,8.85,5,20000,171120.00,,INE0NPA01011,19-Jun-24,,
543804,AMANAYA     ,MT,Q,21.98,22.07,21.98,22.07,22.07,21.02,3,18000,396720.00,,INE0G1V01016,19-Jun-24,,
543805,RESGEN      ,M ,Q,75.00,82.20,75.00,79.68,78.24,77.25,59,100500,8013645.00,,INE0NYN01016,19-Jun-24,,
543806,ITCONS      ,M ,Q,87.58,96.33,87.58,96.33,96.33,87.58,52,110000,10373120.00,,INE0O6A01019,19-Jun-24,,
543811,AIRAN       ,B ,Q,30.45,30.70,29.50,30.34,30.30,29.45,839,85803,2581566.00,,INE645W01026,19-Jun-24,,
543812,DIVGIITTS   ,B ,Q,697.50,697.50,647.60,653.15,652.00,686.45,2204,18458,12249735.00,,INE753U01022,19-Jun-24,,
543813,ABSLLIQUID  ,F ,Q,999.99,1000.01,999.99,1000.01,1000.01,999.99,4,4125,4125001.00,,INF209KB18T9,19-Jun-24,,
543819,PSUBNKIETF  ,B ,Q,75.83,76.98,74.66,75.79,75.86,75.47,136,19689,1482852.00,,INF109KC10S8,19-Jun-24,,
543828,SUDARSHAN   ,M ,Q,79.80,80.00,76.09,79.00,79.00,79.86,68,358400,28515856.00,,INE00TV01015,19-Jun-24,,
543829,GSLSU       ,B ,Q,228.05,230.50,222.00,225.25,224.90,228.30,884,14961,3369849.00,,INE0JSX01015,19-Jun-24,,
543830,LABELKRAFT  ,M ,Q,65.00,65.00,65.00,65.00,65.00,65.00,1,2000,130000.00,,INE0NLJ01011,19-Jun-24,,
543831,BRIGHT      ,M ,Q,460.20,469.50,450.00,450.00,450.00,460.25,15,4000,1830737.00,,INE0OMI01019,19-Jun-24,,
543848,DEVLAB      ,M ,Q,101.00,107.90,101.00,106.00,106.00,101.58,9,9000,941890.00,,INE0NIJ01017,19-Jun-24,,
543853,AXSENSEX    ,B ,Q,78.40,78.50,78.40,78.50,78.50,78.21,3,12,941.00,,INF846K010Q0,19-Jun-24,,
543858,LOWVOL      ,B ,Q,192.02,192.02,189.50,190.29,189.50,192.56,3,32,6089.00,,INF769K01JU9,19-Jun-24,,
543860,JAFINANCE   ,X ,Q,28.70,29.20,27.61,29.10,29.10,28.78,21,791,22545.00,,INE825B01010,19-Jun-24,,
543861,USK         ,B ,Q,65.56,68.47,65.56,66.64,66.60,66.87,369,41881,2802271.00,,INE0N0Y01013,19-Jun-24,,
543874,MAIDEN      ,M ,Q,95.00,95.00,91.00,92.85,92.85,94.98,41,55000,5115430.00,,INE0O1T01010,19-Jun-24,,
543895,EXHICON     ,M ,Q,273.75,278.60,266.10,275.40,275.95,273.95,74,37500,10232150.00,,INE0O8901016,19-Jun-24,,
543896,AVALON      ,B ,Q,525.95,529.95,514.20,518.85,518.70,523.60,452,3169,1648272.00,,INE0LCL01028,19-Jun-24,,
543897,SANCODE     ,M ,Q,68.99,68.99,65.55,65.55,65.55,68.99,6,9000,600945.00,,INE0P7001013,19-Jun-24,,
543898,BLAL        ,B ,Q,300.05,306.65,293.45,297.95,297.00,299.55,1221,35185,10587777.00,,INE0N7W01012,19-Jun-24,,
543900,SILVERETF   ,E ,Q,89.70,89.90,89.26,89.65,89.70,89.19,263,15279,1368116.00,,INF789F1AYK6,19-Jun-24,,
543901,RHL         ,B ,Q,184.15,184.15,179.25,180.50,180.50,180.50,4,30,5432.00,,INE508K01013,19-Jun-24,,
543902,RETINA      ,M ,Q,81.00,81.00,78.00,79.00,79.00,80.90,5,10000,788380.00,,INE0NTC01019,19-Jun-24,,
543903,GOLDETFADD  ,E ,Q,71.00,71.15,70.75,70.82,71.15,70.95,16,150,10624.00,,INF740KA1SW3,19-Jun-24,,
543904,MANKIND     ,B ,Q,2248.00,2274.05,2202.15,2213.10,2212.05,2245.45,2962,17410,39050708.00,,INE634S01028,19-Jun-24,,
543905,INNOKAIZ    ,M ,Q,43.70,43.70,42.06,42.50,42.50,42.64,3,2400,102608.00,,INE0LDI01022,19-Jun-24,,
543910,AVG         ,B ,Q,512.00,519.50,504.05,510.25,510.25,512.10,360,7049,3590916.00,,INE680Z01018,19-Jun-24,,
543911,ATALREAL    ,T ,Q,8.75,8.75,8.75,8.75,8.75,8.92,21,7121,62308.00,,INE0ALR01029,19-Jun-24,,
543912,PIGL        ,T ,Q,83.79,83.79,83.79,83.79,83.79,85.50,15,7185,602031.00,,INE557Z01018,19-Jun-24,,
543913,NXST        ,IF,Q,131.05,135.86,131.05,135.50,135.40,133.13,358,10095,1352231.00,,INE0NDH25011,19-Jun-24,,
543914,SWATIPRO    ,XT,Q,194.60,194.60,194.60,194.60,194.60,190.80,2,16,3113.00,,INE210F01016,19-Jun-24,,
543915,PAVNAIND    ,B ,Q,520.30,520.30,517.55,519.65,519.65,520.30,16,90,46670.00,,INE07S101020,19-Jun-24,,
543916,HSIL        ,M ,Q,143.30,144.00,138.00,139.30,138.60,144.25,18,14400,2025720.00,,INE0GYI01028,19-Jun-24,,
543917,SIGMA       ,B ,Q,397.70,400.10,394.05,397.55,397.55,391.90,68,801,318863.00,,INE0A0S01010,19-Jun-24,,
543918,GHCLTEXTIL  ,B ,Q,85.60,87.30,84.90,85.93,86.22,85.52,303,19153,1643050.00,,INE0PA801013,19-Jun-24,,
543919,MKPL        ,T ,Q,12.61,12.61,12.49,12.49,12.49,12.37,76,199845,2519227.00,,INE964W01021,19-Jun-24,,
543920,CFF         ,M ,Q,728.45,755.00,700.00,703.65,700.00,707.20,297,126400,91009780.00,,INE0NJ001013,19-Jun-24,,
543921,COMRADE     ,M ,Q,94.99,94.99,90.00,91.50,91.50,90.85,8,8000,734240.00,,INE0NXA01015,19-Jun-24,,
543922,SILVRETF    ,E ,Q,88.00,88.40,87.17,87.86,88.40,88.03,48,2717,237970.00,,INF769K01KG6,19-Jun-24,,
543923,IKIO        ,B ,Q,291.55,297.00,284.80,289.95,290.15,289.90,793,21396,6205470.00,,INE0LOJ01019,19-Jun-24,,
543924,SONALIS     ,M ,Q,51.55,53.99,50.97,53.96,53.96,56.63,15,30000,1549700.00,,INE0N5O01013,19-Jun-24,,
543926,BIZOTIC     ,M ,Q,49.26,50.30,48.75,50.18,50.30,49.65,17,13600,671008.00,,INE0OJ401014,19-Jun-24,,
543927,ASIAN       ,XT,Q,69.08,69.08,69.08,69.08,69.08,70.48,13,302,20862.00,,INE04Z101016,19-Jun-24,,
543928,COSMICCRF   ,M ,Q,1367.50,1367.50,1270.00,1311.35,1305.00,1326.45,179,43200,56425600.00,,INE0ORA01015,19-Jun-24,,
543929,HMAAGRO     ,B ,Q,53.80,55.73,53.80,54.66,54.71,54.76,713,60250,3299757.00,,INE0ECP01024,19-Jun-24,,
543930,URAVI       ,T ,Q,604.00,620.00,589.25,592.50,598.90,600.00,55,5166,3128730.00,,INE568Z01015,19-Jun-24,,
543931,VEEFIN      ,M ,Q,313.10,324.00,306.25,316.70,319.00,313.10,66,29200,9242440.00,,INE0Q0M01015,19-Jun-24,,
543932,IDEAFORGE   ,B ,Q,848.95,849.75,800.25,803.35,802.00,830.85,12543,227802,185202203.00,,INE349Y01013,19-Jun-24,,
543933,CYIENTDLM   ,B ,Q,708.80,735.00,708.00,720.15,720.15,700.20,1841,32784,23573093.00,,INE055S01018,19-Jun-24,,
543934,MACIND      ,XT,Q,315.95,315.95,314.40,314.40,314.40,310.35,9,245,77229.00,,INE01BT01015,19-Jun-24,,
543935,ITETFADD    ,B ,Q,35.30,35.53,35.05,35.48,35.49,35.37,274,20936,738511.00,,INF740KA1SX1,19-Jun-24,,
543936,SENCO       ,B ,Q,1035.05,1061.90,1021.25,1028.60,1028.60,1029.70,4613,71941,74853939.00,,INE602W01019,19-Jun-24,,
543937,ALPHAIND    ,M ,Q,269.45,284.45,269.45,284.45,284.45,270.95,4,2400,667980.00,,INE0NZF01019,19-Jun-24,,
543939,KAKA        ,M ,Q,192.75,192.75,187.20,187.45,187.20,188.20,47,47000,8939700.00,,INE0P3N01018,19-Jun-24,,
543940,JIOFIN      ,B ,Q,363.55,366.00,357.00,358.25,358.25,363.10,13277,873964,314683125.00,,INE758E01017,19-Jun-24,,
543941,AHASOLAR    ,M ,Q,360.00,375.55,350.05,374.50,374.50,365.05,24,10400,3763160.00,,INE0NEV01011,19-Jun-24,,
543942,UTKARSHBNK  ,B ,Q,53.56,53.95,53.00,53.26,53.34,53.23,2451,411832,22009502.00,,INE735W01017,19-Jun-24,,
543943,ASARFI      ,MT,Q,64.24,64.24,58.52,59.17,58.80,61.60,69,73000,4362220.00,,INE0DN001027,19-Jun-24,,
543944,BANKETF     ,B ,Q,505.49,521.91,505.45,516.94,521.91,506.66,161,2527,1295120.00,,INF769K01KR3,19-Jun-24,,
543945,NETWEB      ,B ,Q,2651.05,2710.00,2571.85,2658.40,2658.40,2536.65,5414,47758,125849802.00,,INE0NT901020,19-Jun-24,,
543946,LIQUID      ,F ,Q,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,23,25800,25800000.00,,INF769K01KS1,19-Jun-24,,
543947,SENSEXADD   ,A ,Q,77.90,78.59,77.69,78.28,78.28,77.20,11,118,9191.00,,INF740KA1SZ6,19-Jun-24,,
543948,PSUBANKADD  ,B ,Q,75.00,75.57,74.75,74.86,74.86,75.00,24,413,30994.00,,INF740KA1SY9,19-Jun-24,,
543949,PVTBANKADD  ,B ,Q,25.20,25.90,25.20,25.61,25.59,25.24,741,70569,1798048.00,,INF740KA1TA7,19-Jun-24,,
543950,YATHARTH    ,B ,Q,430.00,430.05,414.00,416.10,417.50,422.25,1133,15635,6570894.00,,INE0JO301016,19-Jun-24,,
543951,INNOVATUS   ,M ,Q,36.99,36.99,36.99,36.99,36.99,32.00,1,3000,110970.00,,INE0LYO01018,19-Jun-24,,
543952,NIITMTS     ,B ,Q,446.60,452.45,443.30,445.70,444.00,444.55,380,6400,2856820.00,,INE342G01023,19-Jun-24,,
543953,KHAZANCHI   ,M ,Q,418.00,421.00,411.00,413.80,416.00,413.75,64,36500,15188650.00,,INE0OWC01011,19-Jun-24,,
543954,ATL         ,B ,Q,55.00,55.36,52.90,52.99,52.99,54.96,1794,166025,8964612.00,,INE0NN701020,19-Jun-24,,
543955,TREL        ,B ,Q,43.50,43.58,42.65,42.91,43.03,43.48,217,17371,748129.00,,INE0O3901029,19-Jun-24,,
543956,QUAL30IETF  ,B ,Q,21.82,21.82,20.65,20.83,20.66,20.87,39,10521,220597.00,,INF109KC18V5,19-Jun-24,,
543957,REDTAPE     ,B ,Q,771.00,777.00,754.05,760.00,757.05,755.35,1409,13462,10307744.00,,INE0LXT01019,19-Jun-24,,
543958,VLEGOV      ,T ,Q,65.10,68.10,65.01,67.20,67.20,65.52,398,109992,7354650.00,,INE03HW01020,19-Jun-24,,
543959,SBFC        ,B ,Q,86.93,87.57,85.35,86.31,86.31,86.44,1027,122232,10570429.00,,INE423Y01016,19-Jun-24,,
543960,CONCORDBIO  ,B ,Q,1595.00,1595.00,1541.70,1574.45,1573.75,1581.55,446,2493,3904294.00,,INE338H01029,19-Jun-24,,
543962,DPWIRES     ,B ,Q,466.75,466.75,453.00,456.65,457.00,462.10,658,6579,3005516.00,,INE864X01013,19-Jun-24,,
543963,SHELTER     ,M ,Q,51.35,51.35,51.20,51.20,51.20,53.20,5,15000,769200.00,,INE013V01011,19-Jun-24,,
543965,TVSSCS      ,B ,Q,176.90,176.90,172.45,174.15,175.75,174.60,644,35439,6157456.00,,INE395N01027,19-Jun-24,,
543969,PYRAMID     ,B ,Q,169.80,169.80,165.80,166.70,167.00,169.80,431,12573,2110376.00,,INE0MIS01010,19-Jun-24,,
543971,BONDADA     ,MT,Q,2634.70,2686.50,2440.00,2686.50,2686.50,2558.60,355,92000,239608810.00,,INE0Q8P01011,19-Jun-24,,
543972,AEROFLEX    ,B ,Q,151.00,153.15,147.30,150.55,150.90,150.90,961,67767,10113546.00,,INE024001021,19-Jun-24,,
543974,VPRPL       ,B ,Q,198.75,200.05,193.00,194.65,195.35,197.40,3867,273042,53463406.00,,INE0AE001013,19-Jun-24,,
543975,NIFMID150   ,B ,Q,207.60,207.60,206.00,207.00,207.00,208.32,17,179,37056.00,,INF789F1AYX9,19-Jun-24,,
543976,SHRAAITECH  ,X ,Q,71.40,72.35,69.75,70.06,70.50,69.74,177,11256,793568.00,,INE489B01023,19-Jun-24,,
543977,RISHABH     ,B ,Q,449.90,449.90,434.45,436.60,446.00,443.70,236,4572,2009406.00,,INE0N2P01017,19-Jun-24,,
543978,RATNAVEER   ,B ,Q,127.00,130.85,126.45,128.85,128.20,126.60,834,72684,9381177.00,,INE05CZ01011,19-Jun-24,,
543979,KAHAN       ,M ,Q,66.10,66.10,65.00,65.00,65.00,66.00,3,4800,313920.00,,INE04T901017,19-Jun-24,,
543980,JLHL        ,B ,Q,1225.00,1279.55,1205.00,1256.65,1249.85,1246.80,694,3455,4266350.00,,INE682M01012,19-Jun-24,,
543981,RRKABEL     ,B ,Q,1771.00,1773.35,1733.00,1756.00,1756.85,1760.30,920,3536,6211366.00,,INE777K01022,19-Jun-24,,
543982,MESON       ,M ,Q,1136.30,1193.10,1100.00,1164.15,1157.00,1136.30,152,54600,63647900.00,,INE0OYE01013,19-Jun-24,,
543983,EMSLIMITED  ,B ,Q,519.05,572.05,508.60,560.10,562.90,516.85,4556,110769,61265931.00,,INE0OV601013,19-Jun-24,,
543984,SAMHI       ,B ,Q,198.00,201.00,189.35,189.95,190.50,194.60,1659,74200,14539506.00,,INE08U801020,19-Jun-24,,
543985,ZAGGLE      ,B ,Q,310.35,313.10,298.50,301.35,301.35,310.25,2206,85011,25839824.00,,INE07K301024,19-Jun-24,,
543986,SOUTHWEST   ,B ,Q,130.90,130.90,123.00,123.75,123.00,126.80,430,19700,2487271.00,,INE980Y01015,19-Jun-24,,
543987,NAVINIFTY   ,B ,Q,236.90,239.12,235.83,239.12,239.12,236.14,7,333,78575.00,,INF959L01HI3,19-Jun-24,,
543988,NUVAMA      ,B ,Q,5055.05,5332.55,5055.05,5222.25,5222.50,5078.75,795,2687,13985311.00,,INE531F01015,19-Jun-24,,
543989,KALAMANDIR  ,B ,Q,174.30,174.95,163.95,165.35,165.35,174.25,2953,103002,17218152.00,,INE438K01021,19-Jun-24,,
543990,SIGNATURE   ,B ,Q,1405.05,1414.95,1339.45,1399.75,1399.75,1399.15,1700,68974,93847737.00,,INE903U01023,19-Jun-24,,
543991,TECHKGREEN  ,M ,Q,259.50,273.50,256.00,266.60,263.00,257.80,104,92000,24596760.00,,INE0P4P01011,19-Jun-24,,
543992,YATRA       ,B ,Q,132.40,132.40,128.60,129.50,129.65,129.40,146,5917,768352.00,,INE0JR601024,19-Jun-24,,
543994,JSWINFRA    ,B ,Q,308.55,309.80,301.35,302.15,302.15,305.45,8641,282848,86298519.00,,INE880J01026,19-Jun-24,,
543995,MVGJL       ,B ,Q,233.20,236.85,233.20,234.85,234.35,235.85,294,8194,1922264.00,,INE0KNT01012,19-Jun-24,,
543996,UDS         ,B ,Q,290.00,302.00,286.55,290.45,289.85,290.50,1079,12852,3749389.00,,INE851I01011,19-Jun-24,,
543997,ORGANICREC  ,M ,Q,253.95,253.95,242.30,244.75,242.30,243.35,21,12600,3100470.00,,INE0MIO01019,19-Jun-24,,
543998,VALIANTLAB  ,B ,Q,146.10,149.75,145.45,148.35,148.70,146.50,334,20743,3050390.00,,INE0JWS01017,19-Jun-24,,
543999,SENSEXETF   ,A ,Q,78.04,78.50,77.67,78.50,78.50,77.58,14,289,22557.00,,INF769K01KT9,19-Jun-24,,
544000,CCAL        ,M ,Q,29.00,31.44,29.00,31.44,31.44,26.20,6,42000,1305840.00,,INE0M7501019,19-Jun-24,,
544001,SUNITATOOL  ,M ,Q,538.70,540.00,505.35,533.30,540.00,495.40,48,24500,12955850.00,,INE0Q1S01010,19-Jun-24,,
544002,VIVAA       ,M ,Q,33.50,37.00,33.50,36.00,36.00,37.00,8,16000,581000.00,,INE0PA601017,19-Jun-24,,
544003,PLAZACABLE  ,B ,Q,88.51,89.20,87.42,88.78,88.78,88.46,759,27174,2396734.00,,INE0INJ01017,19-Jun-24,,
544004,IRMENERGY   ,B ,Q,471.00,477.00,467.90,469.65,469.65,471.45,668,9268,4356250.00,,INE07U701015,19-Jun-24,,
544006,ITETF       ,B ,Q,35.50,35.50,35.08,35.36,35.36,35.20,34,4390,154987.00,,INF769K01KV5,19-Jun-24,,
544007,ALPHAETF    ,B ,Q,28.33,28.34,27.29,27.70,27.71,27.87,464,69788,1935344.00,,INF769K01KU7,19-Jun-24,,
544008,MAXESTATES  ,B ,Q,475.00,477.00,452.35,457.55,456.60,472.05,927,13251,6134996.00,,INE03EI01018,19-Jun-24,,
544009,BLUEJET     ,B ,Q,393.55,411.00,388.00,399.10,399.20,393.05,463,8616,3436785.00,,INE0KBH01020,19-Jun-24,,
544010,LIQUIDSBI   ,F ,Q,1000.01,1000.01,1000.01,1000.01,1000.01,1000.00,1,122,122001.00,,INF200KA13Z8,19-Jun-24,,
544011,VPL         ,M ,Q,40.26,42.50,40.26,41.10,41.10,41.50,3,3600,148632.00,,INE0Q6901013,19-Jun-24,,
544012,CELLO       ,B ,Q,903.05,913.40,890.75,899.40,904.00,901.55,1902,14113,12733776.00,,INE0LMW01024,19-Jun-24,,
544013,KKSHL       ,M ,Q,49.00,50.00,49.00,50.00,50.00,49.00,3,9000,447000.00,,INE0OH401016,19-Jun-24,,
544014,HONASA      ,B ,Q,431.85,439.75,421.55,427.70,428.75,431.20,2321,39460,17024940.00,,INE0J5401028,19-Jun-24,,
544015,MISHDESIGN  ,MT,Q,223.70,223.70,223.70,223.70,223.70,213.05,4,4000,894800.00,,INE0QI101019,19-Jun-24,,
544020,ESAFSFB     ,B ,Q,53.25,57.11,53.25,56.33,56.33,53.48,1229,168112,9314499.00,,INE818W01011,19-Jun-24,,
544021,PROTEAN     ,B ,Q,1235.00,1259.40,1225.00,1228.35,1228.35,1218.25,11413,543803,674664170.00,,INE004A01022,19-Jun-24,,
544022,ASKAUTOLTD  ,B ,Q,358.95,358.95,345.00,347.45,347.05,354.65,667,23085,8055800.00,,INE491J01022,19-Jun-24,,
544023,KALYANI     ,M ,Q,517.55,517.55,480.00,491.30,494.10,492.95,299,122500,61922525.00,,INE0N6U01018,19-Jun-24,,
544025,ARROWHEAD   ,M ,Q,156.00,160.00,156.00,160.00,160.00,160.00,4,2400,380310.00,,INE0PP401015,19-Jun-24,,
544026,IREDA       ,B ,Q,178.95,178.95,173.30,175.75,175.75,178.05,30694,2616002,460791760.00,,INE202E01016,19-Jun-24,,
544027,FEDFINA     ,B ,Q,121.45,123.25,121.45,122.35,122.50,121.45,333,18749,2296451.00,,INE007N01010,19-Jun-24,,
544028,TATATECH    ,B ,Q,1036.05,1044.00,1022.30,1026.95,1026.95,1030.00,13029,156710,161367587.00,,INE142M01025,19-Jun-24,,
544029,GANDHAR     ,B ,Q,220.80,221.10,214.20,215.90,216.55,218.10,580,18919,4108624.00,,INE717W01049,19-Jun-24,,
544030,FLAIR       ,B ,Q,294.95,298.35,290.00,294.60,294.00,290.25,317,6045,1777799.00,,INE00Y201027,19-Jun-24,,
544035,SPL         ,M ,Q,74.00,76.00,70.00,70.00,70.00,73.03,14,22400,1654400.00,,INE0RDR01012,19-Jun-24,,
544036,DEEPAKCHEM  ,M ,Q,81.34,82.99,81.31,82.17,82.50,82.90,13,22400,1834192.00,,INE0RDM01013,19-Jun-24,,
544037,AMIC        ,M ,Q,1168.00,1273.90,1101.50,1271.60,1271.60,1158.10,349,124200,154141410.00,,INE0P9J01013,19-Jun-24,,
544042,BAJEL       ,B ,Q,307.50,309.20,294.00,300.20,300.00,306.50,1505,73863,22302054.00,,INE0KQN01018,19-Jun-24,,
544043,BBNPPGOLD   ,E ,Q,71.00,71.00,71.00,71.00,71.00,71.00,2,2,142.00,,INF251K01SU9,19-Jun-24,,
544044,INDIASHLTR  ,B ,Q,711.35,746.70,711.35,723.65,726.80,725.80,1728,17763,12999295.00,,INE922K01024,19-Jun-24,,
544045,DOMS        ,B ,Q,1994.50,1994.50,1932.10,1956.60,1961.25,1976.60,1345,7252,14205941.00,,INE321T01012,19-Jun-24,,
544046,INOXINDIA   ,B ,Q,1379.95,1393.15,1336.10,1357.00,1348.00,1367.60,1815,18140,24595019.00,,INE616N01034,19-Jun-24,,
544047,SIYARAM     ,M ,Q,73.00,73.10,71.11,73.10,73.10,73.50,15,25500,1842120.00,,INE0QSK01017,19-Jun-24,,
544053,MOTISONS    ,B ,Q,185.20,187.00,169.70,172.05,172.05,184.70,4074,245057,43018380.00,,INE0FRK01012,19-Jun-24,,
544054,SURAJEST    ,B ,Q,432.00,439.75,416.55,418.40,419.00,429.55,2119,43556,18602619.00,,INE843S01025,19-Jun-24,,
544055,MUTHOOTMF   ,B ,Q,246.85,246.85,239.15,242.00,242.00,242.25,1373,51989,12622260.00,,INE046W01019,19-Jun-24,,
544057,HAPPYFORGE  ,B ,Q,1212.00,1223.90,1190.05,1199.40,1194.40,1200.35,429,1877,2255302.00,,INE330T01021,19-Jun-24,,
544058,MUFTI       ,B ,Q,174.45,174.45,169.20,170.15,170.15,172.05,704,25559,4365583.00,,INE220Q01020,19-Jun-24,,
544059,SHANTIDENM  ,M ,Q,62.99,63.49,62.05,62.05,62.05,62.60,4,8000,503060.00,,INE0QZQ01019,19-Jun-24,,
544060,RBZJEWEL    ,T ,Q,128.55,129.95,126.10,128.55,127.05,128.15,92,5798,739828.00,,INE0PEQ01016,19-Jun-24,,
544061,AZAD        ,B ,Q,1981.80,1981.80,1939.15,1981.80,1981.80,1887.45,1855,55204,109206894.00,,INE02IJ01035,19-Jun-24,,
544066,SUNCLAY     ,B ,Q,1572.05,1616.50,1559.80,1591.15,1582.05,1592.55,179,438,695404.00,,INE0Q3R01026,19-Jun-24,,
544067,INNOVACAP   ,B ,Q,483.65,498.15,483.65,495.60,494.65,483.65,1645,224222,110898540.00,,INE0DUT01020,19-Jun-24,,
544072,AIKPIPES    ,MT,Q,126.00,129.50,126.00,128.50,128.50,124.00,8,12800,1640160.00,,INE0QFT01015,19-Jun-24,,
544073,MCPL        ,M ,Q,119.15,124.00,117.00,123.25,123.25,122.00,17,17000,2026550.00,,INE0A6N01026,19-Jun-24,,
544074,SBVCL       ,M ,Q,257.05,275.00,252.30,260.50,260.00,265.90,136,85200,22340850.00,,INE0RNZ01014,19-Jun-24,,
544079,DIGIDRIVE   ,T ,Q,38.79,38.90,37.01,38.32,38.32,37.09,83,16464,630598.00,,INE0PSC01024,19-Jun-24,,
544080,SHILINDORE  ,T ,Q,1186.50,1187.85,1186.50,1187.85,1187.85,1164.60,13,109,129423.00,,INE0MGS01014,19-Jun-24,,
544081,JYOTICNC    ,B ,Q,1259.95,1351.05,1235.85,1351.05,1351.05,1228.25,4531,60839,79557506.00,,INE980O01024,19-Jun-24,,
544082,SWANAGRO    ,M ,Q,66.00,66.50,64.00,64.58,64.00,65.73,13,26000,1695320.00,,INE0GEN01012,19-Jun-24,,
544083,SHREE       ,M ,Q,265.20,265.20,258.00,265.20,265.20,252.60,21,24000,6335100.00,,INE0QIS01011,19-Jun-24,,
544088,MEDIASSIST  ,B ,Q,583.95,596.00,579.25,592.15,590.00,573.75,1027,19275,11361141.00,,INE456Z01021,19-Jun-24,,
544089,LIQUIDCASE  ,F ,Q,102.78,102.80,102.78,102.79,102.79,102.77,442,1065964,109566669.00,,INF0R8F01034,19-Jun-24,,
544090,SHPLPUNE    ,T ,Q,906.50,924.60,906.50,924.60,924.60,906.50,8,102,93929.00,,INE07G501017,19-Jun-24,,
544091,QLL         ,M ,Q,156.00,156.60,156.00,156.00,156.00,156.50,12,14400,2248620.00,,INE0Q1R01012,19-Jun-24,,
544092,NIFTYBETF   ,B ,Q,236.14,236.83,235.29,236.83,236.83,236.14,7,64,15112.00,,INF0QA701722,19-Jun-24,,
544093,BANKBETF    ,B ,Q,50.75,52.15,50.75,51.80,51.80,50.40,43,913,46889.00,,INF0QA701714,19-Jun-24,,
544094,EUPHORIAIT  ,M ,Q,64.20,65.00,64.10,64.14,64.12,65.21,8,10800,693876.00,,INE0PYT01018,19-Jun-24,,
544095,EPACK       ,B ,Q,225.50,238.40,219.05,233.65,233.65,223.85,10298,472955,109552268.00,,INE0G5901015,19-Jun-24,,
544100,NOVAAGRI    ,B ,Q,61.10,62.20,60.61,61.18,61.25,60.88,726,85292,5244391.00,,INE02H701025,19-Jun-24,,
544101,BRISK       ,M ,Q,130.00,131.20,130.00,131.20,131.20,130.00,3,2400,313920.00,,INE0Q6L01014,19-Jun-24,,
544102,NIFITETF    ,B ,Q,351.00,353.80,347.87,353.80,353.80,351.00,46,816,285975.00,,INF789F1AZD8,19-Jun-24,,
544104,NIF10GETF   ,F ,Q,23.25,23.40,23.00,23.00,23.00,23.40,8,873,20212.00,,INF789F1AZF3,19-Jun-24,,
